1	-0.996174486398176
0.1	-8.35179299385745
0.01	-15.2964084799434
0.001	-22.2057220655464
0.0001	-27.8024772386222
1e-05	-24.7853363430917
1e-06	-20.9890077302242
1e-07	-19.5811866370111
1e-08	-17.9828662204876
1e-09	-14.9100786966373
1e-10	-13.1274276625906
1e-11	-10.5703177568927
1e-12	-8.7217863715762
1e-13	-6.51237184792898
1e-14	-2.91471782047255
1e-15	-3.45086552760473
