1	-2.50557799728728
0.1	-14.5628288463494
0.01	-26.1157659497575
0.001	-30.5713827154457
0.0001	-27.9197991260112
1e-05	-23.5815828554018
1e-06	-21.6324839006711
1e-07	-19.2927119878973
1e-08	-18.2578916354109
1e-09	-14.6387840977743
1e-10	-14.2732578649304
1e-11	-10.4986370125044
1e-12	-8.40372649797695
1e-13	-6.38369284997565
1e-14	-3.86246154549592
1e-15	-1.59163153346862
