1	-2.28230003953542
0.1	-11.6103472918367
0.01	-20.8218767393885
0.001	-28.5078229263188
0.0001	-27.3708249061695
1e-05	-24.5040665191934
1e-06	-22.9630833111303
1e-07	-20.3023627972978
1e-08	-19.5811866370111
1e-09	-16.7577764148072
1e-10	-13.5169159389875
1e-11	-10.5703177568927
1e-12	-7.88427700517631
1e-13	-6.24867416830875
1e-14	-4.40739190709085
1e-15	-1.38442342624673
